index,x_offset,y_offset,x_advance,y_advance,codepoint
548,0,0,0,0,63403
487,-6,0,0,0,63402
122,0,0,11,0,63401
403,0,0,11,0,63400
429,0,0,14,0,63399
19,0,0,11,0,63398
344,0,0,12,0,63397
59,0,0,9,0,63396
791,-1,0,8,0,63395
556,-5,0,0,0,63394
408,0,0,15,0,63393
434,0,0,15,0,63392
484,-5,0,0,0,63391
92,0,0,11,0,63390
551,0,0,0,0,63389
461,0,0,20,0,63388
325,0,0,11,0,63387
474,-8,0,0,0,63386
360,0,0,9,0,63385
248,0,0,8,0,63384
398,0,0,16,0,63383
198,0,0,11,0,63382
477,-6,0,0,0,63381
256,0,0,20,0,63380
377,0,0,14,0,63379
482,-6,0,0,0,63378
83,0,0,11,0,63377
773,0,0,5,0,63376
648,0,0,9,0,63375
408,0,0,16,0,63374
525,-5,0,0,0,63373
15,0,0,23,0,63372
549,-5,0,0,0,63371
84,0,0,10,0,63370
558,0,0,0,0,63369
291,0,0,16,0,63368
490,-5,0,0,0,63367
367,0,0,10,0,63366
56,0,0,10,0,63365
395,0,0,14,0,63364
311,0,0,11,0,63363
252,0,0,15,0,63362
457,0,0,16,0,63361
437,0,0,12,0,63360
135,0,0,11,0,63359
144,0,0,22,0,63358
269,0,0,11,0,63357
112,0,0,11,0,63356
492,1,0,0,0,63355
142,0,0,16,0,63354
130,0,0,20,0,63353
382,0,0,14,0,63352
307,0,0,13,0,63351
29,0,0,12,0,63350
387,0,0,16,0,63349
439,0,0,12,0,63348
433,0,0,16,0,63347
242,0,0,11,0,63346
85,0,0,12,0,63345
86,0,0,9,0,63344
46,0,0,11,0,63343
87,0,0,11,0,63342
331,0,0,9,0,63341
432,0,0,14,0,63340
91,0,0,13,0,63339
90,0,0,9,0,63338
489,-2,0,0,0,63337
88,0,0,11,0,63336
89,0,0,11,0,63335
384,0,0,13,0,63334
170,0,0,15,0,63333
486,-7,0,0,0,63332
387,0,0,14,0,63331
535,0,0,0,0,63330
169,0,0,17,0,63329
406,0,0,14,0,63328
482,-7,0,0,0,63327
490,-3,0,0,0,63326
384,0,0,12,0,63325
309,0,0,11,0,63324
176,0,0,13,0,63323
484,-2,0,0,0,63322
124,0,0,10,0,63321
32,0,0,15,0,63320
363,0,0,16,0,63319
